index,x,y
1,0.0381992777501205,0.2872785822793564
2,0.9618007222498795,0.2872785822793564
3,0.0381992777501205,0.7127214177206436
4,0.9618007222498795,0.7127214177206436
5,0.0629448881030922,0.0117416286601175
6,0.9370551118969078,0.0117416286601175
7,0.0629448881030922,0.9882583713398825
8,0.9370551118969078,0.9882583713398825
9,0.0578762074571618,0.1330124449982078
10,0.9421237925428382,0.1330124449982078
11,0.0578762074571618,0.8669875550017922
12,0.9421237925428382,0.8669875550017922
13,0.2461793858793828,0.0176295436999975
14,0.7538206141206172,0.0176295436999975
15,0.2461793858793828,0.9823704563000025
16,0.7538206141206172,0.9823704563000025
17,0.2492765201156981,0.2175210274060164
18,0.7507234798843019,0.2175210274060164
19,0.2492765201156981,0.7824789725939836
20,0.7507234798843019,0.7824789725939836
21,0.5000000000000000,0.0276028698299714
22,0.5000000000000000,0.9723971301700286
23,0.5000000000000000,0.0286031301292193
24,0.5000000000000000,0.9713968698707807
25,0.5000000000000000,0.0296046838042895
26,0.5000000000000000,0.9703953161957105
27,0.5000000000000000,0.0306049767213085
28,0.5000000000000000,0.9693950232786915
29,0.5000000000000000,0.2434554216111965
30,0.5000000000000000,0.7565445783888035
31,0.5000000000000000,0.2655930580542937
32,0.5000000000000000,0.7344069419457063
33,0.0398029064442991,0.5000000000000000
34,0.9601970935557009,0.5000000000000000
35,0.0408029080335107,0.5000000000000000
36,0.9591970919664893,0.5000000000000000
37,0.1729642089278726,0.5000000000000000
38,0.8270357910721274,0.5000000000000000
39,0.1739642519554268,0.5000000000000000
40,0.8260357480445732,0.5000000000000000
41,0.3089319596064399,0.5000000000000000
42,0.6910680403935601,0.5000000000000000
43,0.3099319742513665,0.5000000000000000
44,0.6900680257486335,0.5000000000000000
45,0.5000000000000000,0.5000000000000000
