index,x,y
1,0.0289932751016789,0.2782465866448870
2,0.9710067248983211,0.2782465866448870
3,0.0289932751016789,0.7217534133551130
4,0.9710067248983211,0.7217534133551130
5,0.0589029480744969,0.0169660192931822
6,0.9410970519255031,0.0169660192931822
7,0.0589029480744969,0.9830339807068178
8,0.9410970519255031,0.9830339807068178
9,0.0621517402802140,0.1315973129244030
10,0.9378482597197860,0.1315973129244030
11,0.0621517402802140,0.8684026870755970
12,0.9378482597197860,0.8684026870755970
13,0.2332434675207896,0.0240996257354478
14,0.7667565324792104,0.0240996257354478
15,0.2332434675207896,0.9759003742645522
16,0.7667565324792104,0.9759003742645522
17,0.2469033448741534,0.2280863435934537
18,0.7530966551258466,0.2280863435934537
19,0.2469033448741534,0.7719136564065463
20,0.7530966551258466,0.7719136564065463
21,0.5000000000000000,0.0353482415845405
22,0.5000000000000000,0.9646517584154595
23,0.5000000000000000,0.0364104519635502
24,0.5000000000000000,0.9635895480364498
25,0.5000000000000000,0.0374126551311694
26,0.5000000000000000,0.9625873448688306
27,0.5000000000000000,0.0384294641215624
28,0.5000000000000000,0.9615705358784376
29,0.5000000000000000,0.0394332543907544
30,0.5000000000000000,0.9605667456092456
31,0.5000000000000000,0.0404411518065738
32,0.5000000000000000,0.9595588481934262
33,0.5000000000000000,0.2843531031255429
34,0.5000000000000000,0.7156468968744571
35,0.5000000000000000,0.3238938223474996
36,0.5000000000000000,0.6761061776525004
37,0.0480418220910118,0.5000000000000000
38,0.9519581779089882,0.5000000000000000
39,0.0490429815928072,0.5000000000000000
40,0.9509570184071928,0.5000000000000000
41,0.1319510552448014,0.5000000000000000
42,0.8680489447551986,0.5000000000000000
43,0.1329513498089803,0.5000000000000000
44,0.8670486501910197,0.5000000000000000
45,0.1339516442247638,0.5000000000000000
46,0.8660483557752362,0.5000000000000000
47,0.3333009097230557,0.5000000000000000
48,0.6666990902769443,0.5000000000000000
49,0.3343143109398285,0.5000000000000000
50,0.6656856890601715,0.5000000000000000
