index,x,y
1,0.0428969468491431,0.3991694811346416
2,0.9571030531508569,0.3991694811346416
3,0.0428969468491431,0.6008305188653584
4,0.9571030531508569,0.6008305188653584
5,0.0666678411594428,0.0340760960091176
6,0.9333321588405572,0.0340760960091176
7,0.0666678411594428,0.9659239039908824
8,0.9333321588405572,0.9659239039908824
9,0.0512790013866366,0.2029789680381343
10,0.9487209986133634,0.2029789680381343
11,0.0512790013866366,0.7970210319618657
12,0.9487209986133634,0.7970210319618657
13,0.2721450623862210,0.0265146386692416
14,0.7278549376137790,0.0265146386692416
15,0.2721450623862210,0.9734853613307584
16,0.7278549376137790,0.9734853613307584
17,0.2616750348787460,0.2593782386776757
18,0.7383249651212540,0.2593782386776757
19,0.2616750348787460,0.7406217613223243
20,0.7383249651212540,0.7406217613223243
21,0.5000000000000000,0.1393306517987692
22,0.5000000000000000,0.8606693482012308
23,0.5000000000000000,0.0097318184897867
24,0.5000000000000000,0.9902681815102133
25,0.5000000000000000,0.3742225060993838
26,0.5000000000000000,0.6257774939006162
27,0.2720469621032394,0.5000000000000000
28,0.7279530378967606,0.5000000000000000
