index,x,y
1,0.0473984933821328,0.3986846327153466
2,0.9526015066178672,0.3986846327153466
3,0.0473984933821328,0.6013153672846534
4,0.9526015066178672,0.6013153672846534
5,0.0706490877569628,0.0300371717958281
6,0.9293509122430372,0.0300371717958281
7,0.0706490877569628,0.9699628282041719
8,0.9293509122430372,0.9699628282041719
9,0.0513624468359587,0.1998618292241061
10,0.9486375531640413,0.1998618292241061
11,0.0513624468359587,0.8001381707758939
12,0.9486375531640413,0.8001381707758939
13,0.2812541543993108,0.0311089999279894
14,0.7187458456006892,0.0311089999279894
15,0.2812541543993108,0.9688910000720106
16,0.7187458456006892,0.9688910000720106
17,0.2806988312453062,0.2596164602720649
18,0.7193011687546938,0.2596164602720649
19,0.2806988312453062,0.7403835397279351
20,0.7193011687546938,0.7403835397279351
21,0.5000000000000000,0.2401700863887715
22,0.5000000000000000,0.7598299136112285
23,0.5000000000000000,0.0258149639534658
24,0.5000000000000000,0.9741850360465342
25,0.2845140081678028,0.5000000000000000
26,0.7154859918321972,0.5000000000000000
27,0.5000000000000000,0.5000000000000000
