index,x,y
1,0.0366743214765413,0.2899820729949854
2,0.9633256785234587,0.2899820729949854
3,0.0366743214765413,0.7100179270050146
4,0.9633256785234587,0.7100179270050146
5,0.0605634522635049,0.0153076706903918
6,0.9394365477364951,0.0153076706903918
7,0.0605634522635049,0.9846923293096082
8,0.9394365477364951,0.9846923293096082
9,0.0560684068349853,0.1371583649001528
10,0.9439315931650147,0.1371583649001528
11,0.0560684068349853,0.8628416350998472
12,0.9439315931650147,0.8628416350998472
13,0.2386234488311943,0.0203920424804106
14,0.7613765511688057,0.0203920424804106
15,0.2386234488311943,0.9796079575195894
16,0.7613765511688057,0.9796079575195894
17,0.2432641520413606,0.2202307769668890
18,0.7567358479586394,0.2202307769668890
19,0.2432641520413606,0.7797692230331110
20,0.7567358479586394,0.7797692230331110
21,0.5000000000000000,0.0326664773884336
22,0.5000000000000000,0.9673335226115664
23,0.5000000000000000,0.0336664750775574
24,0.5000000000000000,0.9663335249224426
25,0.5000000000000000,0.0346664717268830
26,0.5000000000000000,0.9653335282731170
27,0.5000000000000000,0.0356664683706375
28,0.5000000000000000,0.9643335316293625
29,0.5000000000000000,0.0366664661528762
30,0.5000000000000000,0.9633335338471238
31,0.5000000000000000,0.2808837898842576
32,0.5000000000000000,0.7191162101157424
33,0.5000000000000000,0.2818837897128289
34,0.5000000000000000,0.7181162102871711
35,0.0370414019454228,0.5000000000000000
36,0.9629585980545772,0.5000000000000000
37,0.0380414015278918,0.5000000000000000
38,0.9619585984721082,0.5000000000000000
39,0.1729701835825934,0.5000000000000000
40,0.8270298164174066,0.5000000000000000
41,0.1739702151728672,0.5000000000000000
42,0.8260297848271328,0.5000000000000000
43,0.2981493453190407,0.5000000000000000
44,0.7018506546809593,0.5000000000000000
45,0.2991493451224835,0.5000000000000000
46,0.7008506548775165,0.5000000000000000
47,0.5000000000000000,0.5000000000000000
