index,x,y
1,0.0334063970697456,0.2746681617935823
2,0.9665936029302544,0.2746681617935823
3,0.0334063970697456,0.7253318382064177
4,0.9665936029302544,0.7253318382064177
5,0.0612910111969856,0.0130584909825740
6,0.9387089888030144,0.0130584909825740
7,0.0612910111969856,0.9869415090174260
8,0.9387089888030144,0.9869415090174260
9,0.0630035676077023,0.1271780864935792
10,0.9369964323922977,0.1271780864935792
11,0.0630035676077023,0.8728219135064208
12,0.9369964323922977,0.8728219135064208
13,0.2407153382521046,0.0203734935833951
14,0.7592846617478954,0.0203734935833951
15,0.2407153382521046,0.9796265064166049
16,0.7592846617478954,0.9796265064166049
17,0.2522000312633135,0.2220066624632418
18,0.7477999687366865,0.2220066624632418
19,0.2522000312633135,0.7779933375367582
20,0.7477999687366865,0.7779933375367582
21,0.5000000000000000,0.0331287717784106
22,0.5000000000000000,0.9668712282215894
23,0.5000000000000000,0.0341287695692494
24,0.5000000000000000,0.9658712304307506
25,0.5000000000000000,0.0351287662811056
26,0.5000000000000000,0.9648712337188944
27,0.5000000000000000,0.0361287630258696
28,0.5000000000000000,0.9638712369741304
29,0.5000000000000000,0.0371287608441422
30,0.5000000000000000,0.9628712391558578
31,0.5000000000000000,0.2843533315862328
32,0.5000000000000000,0.7156466684137672
33,0.5000000000000000,0.3102167764105277
34,0.5000000000000000,0.6897832235894723
35,0.0446598529273458,0.5000000000000000
36,0.9553401470726542,0.5000000000000000
37,0.0456598526568537,0.5000000000000000
38,0.9543401473431463,0.5000000000000000
39,0.1319701530839520,0.5000000000000000
40,0.8680298469160480,0.5000000000000000
41,0.1329701835825934,0.5000000000000000
42,0.8670298164174066,0.5000000000000000
43,0.1339702151728672,0.5000000000000000
44,0.8660297848271328,0.5000000000000000
45,0.3290761716801321,0.5000000000000000
46,0.6709238283198679,0.5000000000000000
47,0.3300761713744834,0.5000000000000000
48,0.6699238286255166,0.5000000000000000
